patch_id,split,category,tile_name,tile_path,patch_path,row_offset,col_offset,x_min,y_min,x_max,y_max,crs,positive_fraction,ground_fraction,mean_slope_degrees,distance_to_positive_m,is_hard_negative,landslide_ids_in_tile,slido_ref_ids_in_tile,qc_status,qc_notes
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000128_c000384,train,positive_interior,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000128_c000384.npz,128,384,-2050616.0,2779616.0,-2050360.0,2779872.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.2641143798828125,0.82049560546875,10.948107719421387,0.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000128_c000512,train,positive_interior,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000128_c000512.npz,128,512,-2050488.0,2779616.0,-2050232.0,2779872.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.1132659912109375,0.68475341796875,13.91836166381836,0.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000128_c000640,train,positive_boundary,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000128_c000640.npz,128,640,-2050360.0,2779616.0,-2050104.0,2779872.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.011566162109375,0.665496826171875,14.935772895812988,0.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000000,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000000.npz,256,0,-2051000.0,2779488.0,-2050744.0,2779744.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.5496063232421875,2.3013691902160645,139.46325680981354,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000128,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000128.npz,256,128,-2050872.0,2779488.0,-2050616.0,2779744.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.5922393798828125,2.3653087615966797,78.74642849044012,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000384,train,positive_boundary,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000384.npz,256,384,-2050616.0,2779488.0,-2050360.0,2779744.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.04254150390625,0.8485107421875,5.117176532745361,0.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000512,train,positive_boundary,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000512.npz,256,512,-2050488.0,2779488.0,-2050232.0,2779744.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.03753662109375,0.7760009765625,7.680719375610352,0.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000640,train,positive_boundary,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000256_c000640.npz,256,640,-2050360.0,2779488.0,-2050104.0,2779744.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.011566162109375,0.7659759521484375,10.931543350219727,0.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000000,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000000.npz,384,0,-2051000.0,2779360.0,-2050744.0,2779616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.692840576171875,2.6312992572784424,253.73411280314676,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000128,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000128.npz,384,128,-2050872.0,2779360.0,-2050616.0,2779616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.6614837646484375,2.652804374694824,134.33167906342868,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000256,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000256.npz,384,256,-2050744.0,2779360.0,-2050488.0,2779616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.7005462646484375,2.187703847885132,57.0701322935211,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000384,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000384.npz,384,384,-2050616.0,2779360.0,-2050360.0,2779616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.7248382568359375,2.1236441135406494,55.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000512,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000512.npz,384,512,-2050488.0,2779360.0,-2050232.0,2779616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.784637451171875,2.0321192741394043,55.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000640,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2779_r000384_c000640.npz,384,640,-2050360.0,2779360.0,-2050104.0,2779616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.8416595458984375,3.0297677516937256,58.0,False,Gladstone_122;Gladstone_123;Gladstone_207,BurnWJ2012g,reject_engineered_landform,
