patch_id,split,category,region_id,region_role,lidar_project,lidar_year,lidar_year_source,lidar_acquisition_year,lidar_acquisition_start_year,lidar_acquisition_end_year,lidar_acquisition_source,lidar_acquisition_evidence,lidar_acquisition_verified,lidar_file_creation_year,lidar_file_creation_date,lidar_inferred_year_hint,lidar_inferred_year_hint_source,label_quality,tile_name,tile_path,patch_path,row_offset,col_offset,x_min,y_min,x_max,y_max,crs,positive_fraction,ignore_fraction,ground_fraction,mean_slope_degrees,distance_to_positive_m,is_hard_negative,landslide_ids_in_tile,slido_ref_ids_in_tile,qc_status,qc_notes
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14100_r001664_c001280,train,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14100,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,negative,USGS_LPC_OR_WesternWildfires_A22_s04470w14100.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14100.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14100_r001664_c001280.npz,1664,1280,448920.0,1410121.5,449304.0,1410505.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0,0.0,0.3729705810546875,5.87526798248291,520.324898500927,False,Tillamook_1264;Tillamook_1303;Tillamook_1304;Tillamook_1307;Tillamook_1320;Tillamook_3309,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14100_r001664_c001408,train,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14100,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,negative,USGS_LPC_OR_WesternWildfires_A22_s04470w14100.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14100.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14100_r001664_c001408.npz,1664,1408,449112.0,1410121.5,449496.0,1410505.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0,0.0,0.3596649169921875,6.425900459289551,502.7506837389682,False,Tillamook_1264;Tillamook_1303;Tillamook_1304;Tillamook_1307;Tillamook_1320;Tillamook_3309,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000000_c000000,train,positive_boundary,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,accepted,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000000_c000000.npz,0,0,447000.0,1418617.5,447384.0,1419001.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0600128173828125,0.0,0.2493133544921875,29.894243240356445,0.0,False,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000128_c000000,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,accepted,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000128_c000000.npz,128,0,447000.0,1418425.5,447384.0,1418809.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.1092681884765625,0.0,0.2422637939453125,31.15878677368164,0.0,False,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000256_c000000,train,positive_boundary,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,accepted,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000256_c000000.npz,256,0,447000.0,1418233.5,447384.0,1418617.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0904541015625,0.0,0.2110443115234375,27.171161651611328,0.0,False,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000256_c000896,train,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,negative,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000256_c000896.npz,256,896,448344.0,1418233.5,448728.0,1418617.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0,0.0,0.2010498046875,29.370586395263672,432.1379987920526,True,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000384_c000000,train,positive_boundary,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,accepted,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000384_c000000.npz,384,0,447000.0,1418041.5,447384.0,1418425.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.059295654296875,0.0,0.2308807373046875,25.943981170654297,0.0,False,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000000,train,positive_boundary,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,accepted,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000000.npz,512,0,447000.0,1417849.5,447384.0,1418233.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.018096923828125,0.0,0.265625,22.179908752441406,0.0,False,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000128,train,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,negative,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000128.npz,512,128,447192.0,1417849.5,447576.0,1418233.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0,0.0,0.2061309814453125,23.400428771972656,167.31557010631138,True,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000640,train,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,negative,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000640.npz,512,640,447960.0,1417849.5,448344.0,1418233.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0,0.0,0.230987548828125,21.699769973754883,443.6146976825722,True,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000768,train,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,negative,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c000768.npz,512,768,448152.0,1417849.5,448536.0,1418233.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0,0.0,0.200225830078125,23.521726608276367,516.7842876868452,True,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c001024,train,negative,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s04470w14160,2020,cli_acquisition_override,2020,2020,2020,User-confirmed Tillamook A22 project metadata,.\regions\tillamook_lidar_acquisition.md,true,2024,2024-03-17,2022,project_name,negative,USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,F:\LIDAR\oregon\lidar_tiles\tillamook_expansion_100_complete\USGS_LPC_OR_WesternWildfires_A22_s04470w14160.laz,patches/train/legacy_USGS_LPC_OR_WesternWildfires_A22_s04470w14160_r000512_c001024.npz,512,1024,448536.0,1417849.5,448920.0,1418233.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.0,0.0,0.20489501953125,24.670351028442383,777.3097838056589,True,Tillamook_1213;Tillamook_1216;Tillamook_1217;Tillamook_1234,CalhNC2020a,,
